,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,Cu,Sb,As,B,Ba,Ca,W,Cd,Hf,In,Ga,La,Ta,Li,Re,Mg,Mo,Si,Sc,Nb,Sn,Sr,Ti,Y,Zr,Na,V,Be,Ce,Pd,Cr,Cs,Au,Tl,Hg,K,Rb
32,Ba(AgO)2,Ba(AgO)2_Va_O1,6.113091333333333,10.979407666666667,1.8270000000000004,0.41971359502325,0.0,0.3530224884207317,0.22726391655601821,-1.4029555216666667,0.5492977619279366,0.0,0.3154866855728565,0.13521555249920722,-2.1903400000000004,-1.5280420000000001,16.086178,1.5875877345775802,1.188164515278023,1.5291540122846556,3.0249466666666667,2.8910859999999996,1.93,0.6778666666666666,0.035223000000000226,0.89,2.7152767282556374,0.00943108696672271,0.0,0.0,-0.14844928432368087,0.0,0.0,0.0,0.591446865884147,0.0,0.0,0.0,0.0,0.39912204714913013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Ba(AsO3)2,Ba(AsO3)2_Va_O1,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7660166666666666,-1.1152240000000004,15.507897,0.8825806946688499,0.5158059039580366,2.663833653764642,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.143529,0.89,2.9647492210345696,0.5217844014439835,0.0,0.0,-1.233834491086151,0.0,0.0,0.0,0.0,0.0,0.0,0.34363056595541375,0.0,0.13458503260060278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Ba(AsO3)2,Ba(AsO3)2_Va_O2,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7606266666666668,-1.143529,15.368325,0.9712487362606228,0.6302890611135901,2.5819066683094225,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.1152240000000004,0.89,3.220476701785266,0.48066595489410785,0.0,0.0,-2.075177215742454,0.0,0.0,0.0,0.0,0.0,0.0,0.36140192506158697,0.0,0.1579321200443053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Ba(SbO3)2,Ba(SbO3)2_Va_O1,3.464451,6.120894333333333,2.9955999999999996,0.01131347351526321,0.0,0.44000486319655396,0.5486816632881827,-2.376871872222223,0.024208630451915444,0.0,0.9714231060016332,0.004368263546451605,-1.8801933333333334,-1.301164,17.277981,0.9400977777777768,0.6470563167506969,2.5516666666666667,4.21356,2.986259,3.44,-1.8801933333333334,-1.301012,0.89,1.939533526774728,0.5000000000000001,0.0,0.0,0.33552476547943144,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Ba2Bi2O5,Ba2Bi2O5_Va_O2,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.382756666666667,-1.312703,18.183522,1.662149569961195,0.9329934595769289,1.8107787739008248,3.605866666666667,1.7550279999999994,2.02,2.8222633333333333,1.576247,0.89,2.1005635639873406,0.24799952802770117,0.0,0.0,0.29076390532794916,0.0,0.0,0.2552035198497225,0.0,0.0,0.0,0.0,0.0,0.49679695212257635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Ba2Bi2O5,Ba2Bi2O5_Va_O3,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.8296833333333336,-1.5082079999999998,18.961083,2.078261556981369,0.996892549818349,2.059103547200948,3.605866666666667,1.7550279999999994,2.02,2.8222633333333333,1.575996,0.89,1.833463230597384,0.21949863661832886,0.0,0.0,-0.10977901041605032,0.0,0.0,0.5392761272780611,0.0,0.0,0.0,0.0,0.0,0.24122523610361005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ba2BiSbO6,Ba2BiSbO6_Va_O1,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.679736666666667,-1.4082619999999997,15.027739,1.7849871185557045,0.9545443491842305,2.1200535501733504,5.827236666666667,2.894406,3.44,-2.679736666666667,-1.4112970000000002,0.89,2.8375809665302967,0.3333415399223637,0.0,0.0,-0.12912990340194197,0.0,0.0,0.16520570089971368,0.0,0.0,0.16668119082297103,0.0,0.0,0.3347715683549518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Ba2BiSbO6,Ba2BiSbO6_Va_O2,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.6889966666666667,-1.4983969999999998,16.611882,1.7346543144611086,0.9366300618121524,2.1437894646399958,5.827236666666667,2.894406,2.05,2.7185633333333334,1.834517,0.89,2.80707284290209,0.34278511818129326,0.0,0.0,-0.09544874573991047,0.0,0.0,0.1649449345017616,0.0,0.0,0.16663761835405816,0.0,0.0,0.32563232896288696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,2.926589,4.559086,5.0027,0.15493684397282487,0.0,0.20270013362919967,0.6423630223979753,-3.1139662421428564,0.03104756774114084,0.0,0.9602510968037343,0.008701335455124663,-1.7785266666666668,-1.3088259999999998,14.258108,1.1721289515780025,0.8253563971687066,2.0298335064690214,2.6782800000000004,1.828652,2.04,2.047683333333333,1.5527390000000008,0.89,2.1827533569598763,0.29466628501637415,0.0,0.0,2.9623950422884584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32242942322281193,0.22253481020596144,0.16036948155485248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,3.489561666666667,8.556319666666667,4.1151,0.7737337573558166,0.0,0.16019534325964233,0.06607089938454096,-3.2246886053030304,0.040750790485747715,0.0,0.9566678553865933,0.002581354127659,-1.9426666666666665,-1.3706839999999998,15.290854,1.2748021878247822,0.9343973823728015,1.8882133171231443,2.72207,1.982383,2.04,1.9592299999999998,1.4500390000000003,0.89,2.4335559928954122,0.2543093594345645,0.0,0.0,2.077007832190588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28848485056453904,0.29387058622103307,0.16333520377986346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,3.489561666666667,8.556319666666667,4.1151,0.7737337573558166,0.0,0.16019534325964233,0.06607089938454096,-3.2246886053030304,0.040750790485747715,0.0,0.9566678553865933,0.002581354127659,-2.005826666666667,-1.5289710000000003,14.554282,1.483657718619477,1.0943221679447284,1.78896752470246,2.72207,1.983018,2.04,1.9592299999999998,1.4500390000000003,0.89,2.556187340152093,0.2078356534125193,0.0,0.0,1.8815304950568539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049848163089353,0.3212334416852697,0.16594608859327573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Ba2CaWO6,Ba2CaWO6_Va_O1,4.616247333333333,22.079535333333336,2.7996,0.8243199615510775,0.0,0.16822837266826607,0.007451665780656389,-3.0327377689999997,0.030277382138498583,0.0,0.96751443588154,0.00220818197996133,-2.6215433333333333,-1.2390299999999996,14.013431,1.735264254334147,0.8208772540332588,2.0086229899041568,7.00074,2.270258,3.44,-2.6243633333333336,-1.2522450000000003,0.89,1.8737970413686322,0.3355218270768108,0.0,0.0,0.1607242060754568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33311230114834806,0.164754044596123,0.16661182717871825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Ba2CaWO6,Ba2CaWO6_Va_O2,4.616247333333333,22.079535333333336,2.7996,0.8243199615510775,0.0,0.16822837266826607,0.007451665780656389,-3.0327377689999997,0.030277382138498583,0.0,0.96751443588154,0.00220818197996133,-2.6243633333333336,-1.2522450000000003,14.411219,1.7093578088134422,0.8079624273847585,2.0216910081070147,7.00074,2.270258,3.44,-2.6215433333333333,-1.2390299999999996,0.89,1.8641650774472356,0.34055251618157695,0.0,0.0,0.22754522040574487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279360131810856,0.16473512499477386,0.16677634564256363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Ba2Cd(BO2)6,Ba2Cd(BO2)6_Va_O1,3.0773663333333334,4.5400263333333335,4.4079,0.022711036857499346,0.0,0.2470666637353823,0.7302222994071184,-2.897223126428572,0.10820878514686337,0.0,0.8799205720547408,0.01187064279839499,-1.792563333333333,-1.4169970000000003,14.035227,1.181472250624372,0.8195157234842821,2.139937491616802,2.7026000000000003,1.8641559999999995,2.04,2.0874200000000003,1.251837,0.89,2.476134896911931,0.29393913231504587,0.0,0.0,2.469160284811019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32311600062519213,0.22193323769168183,0.0,0.0,0.16101162936808014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Ba2Cd(BO3)2,Ba2Cd(BO3)2_Va_O1,3.641334,8.456403,3.1635999999999997,0.01771546165129795,0.0,0.22991693970967922,0.7523675986390228,-2.818962689848485,0.061871922587213586,0.0,0.9345205488508658,0.0036075285619203944,-1.9988499999999998,-1.5035610000000004,14.135186,1.4885819022482605,1.0838828514798826,1.9028164147088855,2.7347933333333336,1.962524,2.04,1.99615,1.3851650000000006,0.89,2.779273189219375,0.20558933530914203,0.0,0.0,1.1517328424267257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30647553455407955,0.317789198970051,0.0,0.0,0.17014593116672752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Ba2Cd(BO3)2,Ba2Cd(BO3)2_Va_O2,3.641334,8.456403,3.1635999999999997,0.01771546165129795,0.0,0.22991693970967922,0.7523675986390228,-2.818962689848485,0.061871922587213586,0.0,0.9345205488508658,0.0036075285619203944,-1.9511366666666667,-1.3590020000000003,15.104737,1.2866612489109222,0.9352151937130767,1.9883478294360155,2.7347933333333336,1.962524,2.04,1.99615,1.3851650000000006,0.89,2.5434645533824387,0.2516899125076868,0.0,0.0,1.6366979548985294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290298025938401,0.30464228316359593,0.0,0.0,0.15336977839031635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Ba2CdGe2O7,Ba2CdGe2O7_Va_O1,3.4139700000000004,6.763973,2.803,0.016648977412958132,0.0,0.3785442112538833,0.6048068113331582,-2.5077382379166666,0.08303976605529194,0.0,0.9141247007905179,0.0028355331541904346,-2.1034166666666665,-0.858034,15.069983,1.5196196741882098,0.7347153261606033,2.130830121935377,2.98255,1.7835710000000002,2.01,2.6492233333333335,1.237635,0.89,2.935732460142511,0.2829173270794637,0.46374190882387906,0.0,0.37462710777032227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533407640966573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Ba2CdGe2O7,Ba2CdGe2O7_Va_O2,3.4139700000000004,6.763973,2.803,0.016648977412958132,0.0,0.3785442112538833,0.6048068113331582,-2.5077382379166666,0.08303976605529194,0.0,0.9141247007905179,0.0028355331541904346,-1.8159866666666666,-1.1334090000000003,18.367224,1.3412556318959261,0.7828984268595024,2.0001813731244513,2.98255,1.7873590000000004,2.01,2.6492233333333335,1.3325559999999999,0.89,1.5253582791792037,0.2996707676717948,0.27208722324927326,0.0,2.1459898533957373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766379771761964,0.0,0.0,0.051604031902735596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Ba2HfO4,Ba2HfO4_Va_O1,4.402725333333333,23.50662733333333,3.3565000000000005,0.9514505794208991,0.0,0.04401254351909428,0.004536877060006673,-3.536361635714286,0.02846983505467964,0.0,0.9674152933328788,0.004114871612441815,-2.7657333333333334,-1.6485859999999999,15.542527,1.9647190388973035,0.7130557367006706,1.8102657531747082,5.499639999999999,1.7927300000000006,3.44,-2.7657333333333334,-1.6054830000000004,0.89,2.1701931816232194,0.3070261145623438,0.0,0.0,1.3328174242192157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35797593167977404,0.0,0.0,0.0,0.33499795375788216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Ba2HfO4,Ba2HfO4_Va_O2,4.402725333333333,23.50662733333333,3.3565000000000005,0.9514505794208991,0.0,0.04401254351909428,0.004536877060006673,-3.536361635714286,0.02846983505467964,0.0,0.9674152933328788,0.004114871612441815,-2.6446633333333334,-0.8241379999999996,15.095335,2.0782039325348154,1.0792519579783917,1.4530376490200632,5.499639999999999,1.7927300000000006,1.3,2.66057,1.316576,0.89,1.1670350263296951,0.1943168503385507,0.0,0.0,2.1759753601018406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409766114742327,0.0,0.0,0.0,0.16470653818721648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Ba2In2O5,Ba2In2O5_Va_O1,4.635859666666666,9.210798666666667,0.9603000000000002,0.04007840761805542,0.0,0.30921105151258016,0.6507105408693652,-2.424057256666667,0.07176216298298062,0.0,0.9243322248851111,0.0039056121319081686,-2.2682933333333337,-1.339982,19.719411,2.008394974682156,1.334572767528465,1.701871605116176,2.9175066666666667,2.0028309999999996,1.78,2.56666,1.67356,0.89,2.3408683614378414,0.15055017784876315,0.0,0.0,1.4095066147646877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36858616866603466,0.0,0.0,0.0,0.0,0.4808636534852023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Ba2In2O5,Ba2In2O5_Va_O2,4.635859666666666,9.210798666666667,0.9603000000000002,0.04007840761805542,0.0,0.30921105151258016,0.6507105408693652,-2.424057256666667,0.07176216298298062,0.0,0.9243322248851111,0.0039056121319081686,-2.2511966666666665,-1.415025,21.481009,1.70991925282904,1.0526399628168885,1.815303427119624,3.539966666666667,2.016319,1.78,2.56666,1.084517,0.89,1.7951956170136785,0.22248414467147493,0.0,0.0,1.6080459285241928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37530365509553276,0.0,0.0,0.0,0.0,0.4022122002329923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Ba2In2O5,Ba2In2O5_Va_O3,4.635859666666666,9.210798666666667,0.9603000000000002,0.04007840761805542,0.0,0.30921105151258016,0.6507105408693652,-2.424057256666667,0.07176216298298062,0.0,0.9243322248851111,0.0039056121319081686,-2.4100533333333334,-1.3704799999999997,14.824219,1.7043291887040573,0.9064820755117619,1.8163577677689784,3.539966666666667,2.016319,1.78,2.56666,1.084517,0.89,1.5994690297226244,0.24424592859961178,0.0,0.0,1.65671032180648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147083974228957,0.0,0.0,0.0,0.0,0.34104567397749264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ba2InCuO4,Ba2InCuO4_Va_O1,4.566456333333334,18.192172666666668,1.5621,0.24211226611908665,0.0,0.16506660203636994,0.5928211318445433,-2.2261865999999997,0.4097148729530722,0.0,0.5833476608387572,0.006937466208170614,-2.430066666666667,-1.4592460000000003,14.597273,1.6869577239824198,1.0056685371224128,1.8554998916676264,3.5073700000000003,2.27273,3.44,-2.430066666666667,-1.4592460000000003,0.89,2.1442042516903177,0.258014330792248,0.0,0.0,0.45179461731356074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964088735365231,0.0,0.0,0.0,0.0,0.3455767956712289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Ba2InCuO4,Ba2InCuO4_Va_O2,4.566456333333334,18.192172666666668,1.5621,0.24211226611908665,0.0,0.16506660203636994,0.5928211318445433,-2.2261865999999997,0.4097148729530722,0.0,0.5833476608387572,0.006937466208170614,-2.0312666666666668,-1.365704,16.548626,1.336659107135033,0.8768458706251538,1.67863162947094,3.5073700000000003,2.27273,1.9,0.11898333333333329,0.42797099999999944,0.89,2.045502998455857,0.1454833674885419,0.0,0.0,2.054907281142462,0.0,0.0,0.0,0.0,0.2801723276333464,0.0,0.0,0.0,0.423024089748361,0.0,0.0,0.0,0.0,0.15132021512975077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Ba2InGaO5,Ba2InGaO5_Va_O1,4.3093,13.787393333333334,1.6127999999999996,0.02489828521804922,0.0,0.1846814605788978,0.790420254203053,-2.5715327063888895,0.09633002234889437,0.0,0.9004945395898586,0.0031754380612476845,-2.382616666666667,-1.5067339999999998,15.645562,1.6426281258058184,0.9747839950710085,1.8548761391371331,3.468363333333333,1.8070769999999996,1.78,2.63409,1.737106,0.89,1.6845958860514234,0.2589649995584252,0.0,0.0,1.5129865350553957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988828765503962,0.0,0.0,0.0,0.0,0.34215212389117855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Ba2InGaO5,Ba2InGaO5_Va_O2,4.3093,13.787393333333334,1.6127999999999996,0.02489828521804922,0.0,0.1846814605788978,0.790420254203053,-2.5715327063888895,0.09633002234889437,0.0,0.9004945395898586,0.0031754380612476845,-2.223123333333333,-1.2237400000000003,16.268843,1.59509447985697,0.976547560009503,1.8773389767661626,3.468363333333333,1.8746089999999995,1.81,2.63409,1.5500950000000007,0.89,2.1868921772527714,0.24104797954341547,0.0,0.0,1.4049211883965183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488765890478535,0.0,0.0,0.0,0.0,0.15342559885265092,0.25664983255608004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Ba2InGaO5,Ba2InGaO5_Va_O3,4.3093,13.787393333333334,1.6127999999999996,0.02489828521804922,0.0,0.1846814605788978,0.790420254203053,-2.5715327063888895,0.09633002234889437,0.0,0.9004945395898586,0.0031754380612476845,-2.25841,-1.4989030000000003,16.139079,1.9220995302500863,1.2351913281481024,1.696971590061099,2.7333466666666664,1.8746089999999995,1.81,2.63409,1.5500950000000007,0.89,2.869617001973725,0.15439713319726858,0.0,0.0,0.9731408306001144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964084098374442,0.0,0.0,0.0,0.0,0.0,0.4491944569652872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Ba2LaBiO6,Ba2LaBiO6_Va_O1,4.97407,18.694130666666663,1.9666000000000001,0.1034951904331247,0.02506224082149651,0.5522182743005639,0.3192242944448149,-2.7881723035000006,0.045202552572875934,0.016747895973188202,0.9345889208128046,0.003460630641131295,-2.4858933333333333,-1.3616469999999996,15.872515,1.674207928392067,0.9274236799090156,1.9542717305003494,5.03946,2.53038,3.44,-2.4858933333333333,-1.3354999999999997,0.89,1.5184965103661319,0.32976997780430445,0.0,0.0,0.4527010154310336,0.0,0.0,0.16678608359173847,0.0,0.0,0.0,0.0,0.0,0.3373010212672493,0.0,0.0,0.0,0.0,0.0,0.0,0.1661429173367078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ba2LaBiO6,Ba2LaBiO6_Va_O2,4.97407,18.694130666666663,1.9666000000000001,0.1034951904331247,0.02506224082149651,0.5522182743005639,0.3192242944448149,-2.7881723035000006,0.045202552572875934,0.016747895973188202,0.9345889208128046,0.003460630641131295,-2.4819833333333334,-1.435397,17.606162,1.5856354285814038,0.8831326430609415,1.9957351665249243,5.03946,2.53038,2.02,2.66091,1.8496070000000007,0.89,1.4137039778209277,0.34628632340568233,0.0,0.0,0.6116809635945533,0.0,0.0,0.16642783281652318,0.0,0.0,0.0,0.0,0.0,0.32232588778844795,0.0,0.0,0.0,0.0,0.0,0.0,0.16495995598934665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Ba2LaSbO6,Ba2LaSbO6_Va_O1,4.363739666666667,18.241365333333334,4.0891,0.12998130450106918,0.09056464689635375,0.36689099515624246,0.41256305344633437,-3.0319067654999996,0.025818863367583652,0.010208386491519412,0.9614933977642437,0.0024793523766531295,-2.4676899999999997,-1.4112660000000004,15.4899,1.622569497247923,0.9365338066068811,1.977543111496334,5.07528,2.771124,3.44,-2.467693333333333,-1.5106929999999998,0.89,1.74222402169006,0.3371001137680984,0.0,0.0,0.8330717984510518,0.0,0.0,0.0,0.0,0.0,0.16666666666666644,0.0,0.0,0.3314499431159508,0.0,0.0,0.0,0.0,0.0,0.0,0.1647832764492843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Ba2LaTaO6,Ba2LaTaO6_Va_O1,4.721191666666667,31.458687666666666,3.5932000000000004,0.8945237167764003,0.023200263830771027,0.0756801257916525,0.006595893601176247,-3.5075773915000017,0.024974621537632448,0.017624225552240542,0.9531411121047388,0.00426004080538833,-2.8536299999999994,-1.2629580000000002,14.027531,1.897048536579275,0.8732214373069652,1.876775260459236,6.96311,2.254877,3.44,-2.8536299999999994,-1.2628339999999998,0.89,1.684567807801432,0.3335458792828751,0.0,0.0,0.6621325534100158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352213046385321,0.0,0.0,0.0,0.0,0.0,0.0,0.1645468738000932,0.16668594227849956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
